car_model,car_brand,car_full_name,registration_year,km_to_date,sale_price,fuel_type,transmission_type,sale_picture_link
c3,citroen,citroen c3 1.2 puretech c-series,2022,60114,16500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inz2ejhrytnlodflmi1tverwvexqvcj9.0tdusjhexjjxfsxyct5hupu1ywytv62h8zxqrv3kvsk/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2022,14000,19900,gasolina,manual,none
c4,citroen,citroen grand c4 spacetourer 1.5 bluehdi shine,2019,60000,24500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpucjkxc3n4cxfios1tverwvexqvcj9.odhj0jhr1swj6tantl8agk9dabsab-fxqey86kwjpqs/image;s=320x240
tt,audi,audi tt coupe 1.8 tfsi,2010,107000,17350,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnuetnlz3gxz3c5ytitu1revlrmufqifq.paewdtf2trsjrvxiuharbcn9vaxsrkxdpcflrr0_fya/image;s=320x240
a7,audi,audi a7 sportback 40 tdi s tronic,2019,56058,62500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infxzmy0yzfuytm0njmtu1revlrmufqifq.agfw_dhbwu1vylt3d4rzczcox_3hbf-1y80mw0pdamw/image;s=320x240
a6,audi,audi a6 2.0 tdi business line s tronic,2015,161602,24990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innhzwmwamd2z3zybdetu1revlrmufqifq.vgqyppef-qhe9znzzeu5mftiftowd9veyp82ielktts/image;s=320x240
c3,citroen,citroen c3 aircross 1.5 bluehdi feel s&s,2020,59091,18500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imftdtbxcmx4cmg2zditu1revlrmufqifq.v_tghnsekbaf8yln1xlgwywt4ksinl3zwiyw1qf1byi/image;s=320x240
a6,audi,audi a6 avant 2.0 tdi s-line multitronic,2015,190000,21990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpwbmv1n2d5am9iytetu1revlrmufqifq.trqgbyac1osv94md3ik9l1pfyga58nevtj8hz0hqjf8/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi advance ultra,2017,89000,20950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imt0axk4c3zvenloms1tverwvexqvcj9.ctfs6gf6-mgw4r4xkizrjprzyf8ppp55wmnbmqhosus/image;s=320x240
ds3,citroen,citroen ds3 cabrio 1.6 thp sport chic,2013,114475,10480,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imz4ym1hohrmzno1cjetu1revlrmufqifq.8oewtoix8bea-n4ge6ahkxoqm3vpygvjp3hvq743kyq/image;s=320x240
ds3,citroen,citroen ds3 1.6 e-hdi be chic,2014,179000,10000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijv6ndbqz2fidgj0ntitu1revlrmufqifq.ohhf7hcatg4lllfpjxndhzvyzgmrskifkehoapztg-g/image;s=320x240
a6,audi,audi a6 avant 2.0 tdi s-line s tronic,2016,200000,23480,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ije2ewf2a2v2dgdvdjitu1revlrmufqifq.gyflsnl5uqg7_c8wb-sxv4i1qx2kaf4yafdpbh-5zhm/image;s=320x240
a1,audi,audi a1 sportback 1.6 tdi s line edition,2012,180000,14900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inlnmtl0c2pjbw0wcy1tverwvexqvcj9.9nigaroitfrpkl2cmqljsn2ng-qnhtfpkqwcdtwbr0w/image;s=320x240
ds3,citroen,citroen ds3 1.6 bluehdi sport chic,2016,180000,13650,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imxnaxljmdaxcjjhds1tverwvexqvcj9.r7jezky8vdpc6dn1hrfdsmrrieexn8b4hilqfunaumi/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi s tronic,2018,74800,24900,diesel,automatica,none
a4,audi,audi a4 allroad 2.0 tdi quattro exclusive s tronic,2014,167727,22990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imftdg1xbwp1enu5bjitu1revlrmufqifq.hyzwutt9u24gfg8pvqnn8iykyzce0sjrgofjm2xfabw/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi advance s tronic,2016,99869,21950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhknnl5c3p6czfqmtitu1revlrmufqifq.vo2gkbc63jjjx50gkl5_h305-emw_vnclfd4loikjmi/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi seduction,2017,194000,11850,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imczdtixzgswn2fzyjitu1revlrmufqifq.rnlb8lrnjfx3haxozkg0c01xgyuzetsym7ds1nd-opi/image;s=320x240
c4,citroen,citroen grand c4 spacetourer 1.5 bluehdi feel business,2019,99268,19950,diesel,manual,none
c5,citroen,citroen c5 aircross 1.6 hybrid feel pack e-eat8,2021,30000,35590,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvrz2fwdzlva25ydjetu1revlrmufqifq.k6jwoqhbqyv3vzutpnupe1q4mf4mc-jloyfdpyfkyns/image;s=320x240
a5,audi,audi a5 sportback 40 tdi design s tronic,2019,84219,34990,diesel,automatica,none
c4,citroen,citroen c4 1.2 puretech feel pack,2023,5314,23990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ime5cmv5cxfla2vybzitu1revlrmufqifq._8jj7xzyfivxlthz9rpcvjjlmoylw0j7fkoxiroqafq/image;s=320x240
c4,citroen,citroen c4 1.5 bluehdi feel pack,2022,44250,24990,diesel,manual,none
c4,citroen,citroen c4 cactus 1.5 bluehdi feel,2019,112443,16250,diesel,manual,none
e-tron,audi,audi e-tron gt quattro,2021,27322,94990,electrico,automatica,none
a5,audi,audi a5 cabrio 1.8 tfsi multitronic,2010,175000,21250,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhraxdrdwxybxdsnjetu1revlrmufqifq.yy8z5_ysobhh9kgi39nxyo4qjzcsnp-v4uzal_ncjci/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack eat8,2021,14000,23900,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnlm291ngi2nxp1zjetu1revlrmufqifq.mgrbq-ogu_-ki8j2j44abfiuktykqkahwvwcngsq0n8/image;s=320x240
a1,audi,audi a1 sportback 25 tfsi advanced,2022,27714,22900,gasolina,manual,none
a8,audi,audi a8 3.0 tdi v6 quattro tiptronic,2005,367281,11500,diesel,automatica,none
a3,audi,audi a3 limousine 1.6 tdi advance ultra,2017,139000,20990,diesel,manual,none
ds3,citroen,citroen ds3 1.6 e-hdi airdream sport chic,2013,106825,10065,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfweti1czrynghsnjmtu1revlrmufqifq.84m9l5epbahtmgm43nfxvdmwi6dwtkaepu-itro6uie/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2022,39034,15900,gasolina,manual,none
a5,audi,audi a5 sportback 2.0 tdi sport s tronic,2018,56000,34990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imx2ahe0y3y5cg1wntetu1revlrmufqifq.84sgob5lxgc_xt5eiosat2yg5cjb0ha6sfuczw3mvac/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi exclusive,2017,180000,16900,diesel,manual,none
a6,audi,audi a6 2.7 tdi v6 multitronic,2008,425200,6000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlvdzhvdwz3bwhxei1tverwvexqvcj9.0yue_svcaautdkvj9gvbbt4fq-rnlp0gqhnfaiab9jo/image;s=320x240
a6,audi,audi a6 allroad 3.0 tdi quattro s tronic,2015,169774,29900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imflbnf6ctmzadboczmtu1revlrmufqifq.ik5mzjubmmddp40o9ouak4ejd5ufmq5vymg8damtif8/image;s=320x240
a3,audi,audi a3 limousine 30 tdi,2019,75535,21990,diesel,manual,none
c4,citroen,citroen c4 1.2 puretech feel pack,2022,38501,23950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inm5cwg3odvxy2ljbtetu1revlrmufqifq.-pd1dp6p9rbohyowe2ynk8nzqog3ac2_om-czrgxg2k/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2021,48406,20990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfozglmmjflotmzdtitu1revlrmufqifq.yg1szy8m-8mxh6oopni7ldtv4wdf_78kq3vrnqetkju/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech feel pack,2022,28759,19250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5rnwi1cwlnzm95dtitu1revlrmufqifq.atmswydyzhcnmuhfidsjeaaffb2_mphn4-80wg8wvyk/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi,2018,104274,23900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imlzzwzvedhqytk2odmtu1revlrmufqifq.1qp9wuvhwbvfidu6ta351izo7e1zstzj9v1ovepwouo/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech feel,2019,40000,19800,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imxny3pxdnfrm2fmddmtu1revlrmufqifq.l3-nlncd2k54d4iv4qqtevoth4ydkx0uk4-bjbzl39k/image;s=320x240
,citroen,citroen c-elysee 1.6 bluehdi exclusive,2017,98400,11900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpydnblnwthy2u3ctetu1revlrmufqifq.hcwjayajqvq0jfjmnzsfczrauieljzondfmfdodcspe/image;s=320x240
c3,citroen,citroen c3 aircross 1.5 bluehdi feel s&s,2020,40042,19950,diesel,manual,none
c3,citroen,citroen c3 1.2 puretech shine,2022,7488,17990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijq4cxrmytrjmjnnmjmtu1revlrmufqifq.-da-sbgca3-nioyixmrmelgj_i3ji7_yw5eie25h4x8/image;s=320x240
r8,audi,audi r8 coupe 4.2 fsi v8 quattro r-tronic,2008,88000,72950,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imz3dhdjew93zzdxdtitu1revlrmufqifq.boemozvhpp3sjgvagqjkfvp51cndrqmf3b9fswva2tm/image;s=320x240
q7,audi,audi q7 3.0 v6 tdi quattro s-line tiptronic,2012,239000,22900,diesel,automatica,none
c4,citroen,citroen c4 picasso 1.6 e-hdi exclusive,2015,175000,13850,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzqodn5edfvzmnkctetu1revlrmufqifq.8m7uwrg2x1plelwoq_f5dshnjnbwj-gvjbmcs46r8ew/image;s=320x240
tt,audi,audi s3 2.0 tfsi quattro,2010,163230,22500,gasolina,manual,none
c4,citroen,citroen c4 spacetourer,2020,143963,25500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imy2n25iewmzag9tmjetu1revlrmufqifq.gkheqjkaceorb8txv36l0vwnls_68vejjvbhxozdhuq/image;s=320x240
c3,citroen,citroen c3 1.4 hdi sx pack sensodrive,2008,87000,8490,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imy3ednoythjzwvkac1tverwvexqvcj9.q3bnpuik9oj4f7brbxybkwtvhkjww1qjan_lxitloaa/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 e-hdi exclusive,2017,188024,11500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdvdnd2yjbmbm1zztmtu1revlrmufqifq.vvri9aafcg2bluvvv2sccd5bev5t_pcekduewangc4e/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi design s tronic,2018,152165,24790,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnuogrucmrhawnrzjitu1revlrmufqifq.8nzmmz_um0elnkccabua5klkbll2nsvwebi7o5l7raa/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi feel eat6,2018,133838,22900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inz1mgu0odb1c2d6by1tverwvexqvcj9.f1fihmz5dt9ntdrjctjzlcxl96gi5ysltqdvyzwgu9k/image;s=320x240
a1,audi,audi a1 1.2 tfsi attraction,2013,159000,12250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzhcgqym3o2dxk3zjmtu1revlrmufqifq.fumuqdduzb4gjzbtfg95s0ywyrgwhtyhvu36s9qin0y/image;s=320x240
a4,audi,audi a4 avant 1.9 tdi sport,1999,298000,4500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6indjynu0djc5nhj1czmtu1revlrmufqifq.e6kp3c62idzwziasxdmy6lninearlsxrekefmiidq7c/image;s=320x240
berlingo,citroen,citroen berlingo 1.6 bluehdi xtr,2016,238600,14990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjyd2rvcjj1bxnnmjetu1revlrmufqifq.3tv2wcin82nmeefq7lmgvctx_ofh-j9__g26ban1hx4/image;s=320x240
c5,citroen,citroen c5 aircross 1.5 bluehdi shine eat8,2021,61000,28990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijc0dznzbwlyahb5zy1tverwvexqvcj9.inpyjtdd7m0xxk3e0pgnazzlhmfscbo7kgiame1ly5u/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech shine,2015,130500,12950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inflchy4b3lrd3lidtitu1revlrmufqifq.kklxquknyi_6owhvd6qjafqsecw_-lctenhfrk0srjq/image;s=320x240
q5,audi,audi q5 2.0 tdi quattro sport s-tronic,2017,156000,36950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imw4cjvny2vkbmf0yzetu1revlrmufqifq.oj8bxgilp6orin_azt8ajb4lws2idnxjh2jbdpzb0iq/image;s=320x240
c4,citroen,citroen c4 1.5 bluehdi shine eat8,2021,64500,25690,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ineyewvlyzfnmdzsbdetu1revlrmufqifq.ftw5d_atav9doiu9u_pqucmt4nsnmnefsrpqcndmzvy/image;s=320x240
a4,audi,audi a4 cabrio 2.0 tdi s-line,2007,195000,12950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inv5bxh3ng5wejzwbzetu1revlrmufqifq.go33rypmpvcmiff-nqupepupae8kp_rlrsjfcfjz6bc/image;s=320x240
ds5,citroen,citroen ds5 2.0 hdi hybrid4 sport chic cmp6,2012,146000,16900,híbrido (diesel),automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfhc2h6cgnpdgu1ejitu1revlrmufqifq.kjrnssq5jkhc_pdja71xjau2j0i19ibewg8_lluzbou/image;s=320x240
a3,audi,audi a3 limousine 1.6 tdi,2016,125000,17250,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5xodz5oxptzg9jnzetu1revlrmufqifq.szo-zp5za21bois5-5u4as9qkfnpohngvyrau-bw6nq/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2020,62530,15400,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijc5d3k4ngdlegmxmzetu1revlrmufqifq.nctbczdhnyis8p-rjnuyhfc22jffyojjnx3h3nlkpi4/image;s=320x240
a3,audi,audi a3 sportback 2.0 tdi s-line,2014,200500,20500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invkawr5oxbjznvwejitu1revlrmufqifq.vvtuijthov-l7klxwkkjdrq8divjchz_pna-rgcuutu/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech shine,2018,57447,15900,gasolina,manual,none
q3,audi,audi q3 35 tdi s line s tronic,2019,60798,39990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnyemz2z2zin3hpmi1tverwvexqvcj9.6qg1hxs8mi0qytgofxrh-hicsgoddvy5wglndx-uqpo/image;s=320x240
c3,citroen,citroen c3 1.5 bluehdi c-series,2021,79000,16890,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imi3enbnohhrd3h6azitu1revlrmufqifq.sxk2udptvw2vdjnzgsgyrnu9z7fih_1u7fmmzuunvje/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 hdi seduction etg6,2014,136500,13490,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imk1mwf0b3zymddybzitu1revlrmufqifq.p09llmnets7dkrod2cxh2ocumimcq0szvd7mmtotzqu/image;s=320x240
q3,audi,audi q3 35 tfsi s line s tronic,2019,78857,33900,gasolina,automatica,none
a3,audi,audi a3 sportback 40 tfsie advanced,2021,23255,32900,hibrido,automatica,none
c4,citroen,citroen grand c4 spacetourer 1.5 bluehdi feel business eat8,2020,147000,20990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ini4dwl6z2kwbzdketetu1revlrmufqifq.bdybh1ncckxxyrtjdcjnhrsoj034nny762c6gpanbh0/image;s=320x240
a1,audi,audi a1 sportback 1.4 tdi s-line,2018,127000,19900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjhndyyd3z1bglxndmtu1revlrmufqifq.b8rvdlonn66cpsobsejml5wlil6bbzeadhwp4u-jvoc/image;s=320x240
a6,audi,audi a6 avant 40 tdi sport s tronic,2019,105000,44900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inu1zgp1bnkwmtjpztitu1revlrmufqifq.n6onbnw-sdaj_w0lp1sgpywgrsrcqviy_o1ox1avzgu/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2023,2500,26490,gasolina,manual,none
q7,audi,audi q7 3.0 tdi e-tron quattro tiptronic,2016,155902,45000,híbrido (diesel),automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlsmmq0chvhymdlcdmtu1revlrmufqifq.qshqhjekd93-e9iu-vdzirwu-azrthivpnotymaidco/image;s=320x240
c4,citroen,citroen c4 cactus,2019,107000,18900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtrdw55emyxexvrcdmtu1revlrmufqifq.re4xnbo2yjsdpqg_wmjzb_wdhc5exqhxbmerrumqbfe/image;s=320x240
c4,citroen,citroen c4 1.6 hdi attraction,2011,200000,6900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inlty3jtdmywczdldjmtu1revlrmufqifq.v7hvsgmjvcp5gpycctezd9sikznere99brh7icxediw/image;s=320x240
a1,audi,audi a1 1.6 tdi s-line,2013,173500,13950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6indsdzg3odfhemfuyjetu1revlrmufqifq.01sw52ydgd90wixmna36ap61byq045nci-cduboig4s/image;s=320x240
c4,citroen,citroen e-c4 feel pack,2021,24000,32900,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imcxdza0a2jwmdq0yzmtu1revlrmufqifq.qbsphwaokm3mxyk8gprpdjuccu2fxw4tmsu5av_n3is/image;s=320x240
c5,citroen,citroen c5 tourer 1.6 e-hdi business air.cmp6,2011,177350,10900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhucgy5zgdjc3ljei1tverwvexqvcj9.26b8mc7vbpe-zir9grqjjoj3vnbivveue03iz6me0ls/image;s=320x240
c4,citroen,citroen c4 cactus puretech 82 shine edition,2017,150000,12450,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imn4d2dhbwz1ew12azitu1revlrmufqifq.7kpxx6sxlz2aeltd7caiiziayt1cobvomgqyovkvwtk/image;s=320x240
q2,audi,audi q2 1.6 tdi,2017,114000,25500,diesel,manual,none
c4,citroen,citroen c4 1.4 16v vtr pack,2006,73546,5950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfqnzvxehzwcdy1ds1tverwvexqvcj9.ezanivarhymdbclzc8qbqmgm37regg7gvr_spkzv9k0/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech feel,2018,26972,17500,gasolina,manual,none
q3,audi,audi q3,2019,58583,29490,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imxnagniadlob3zkzjitu1revlrmufqifq.0g53fof5xay8oqm2lj4taln-hgcd66qsckjgjtiqyeu/image;s=320x240
tt,audi,audi rs3 limousine 2.5 tfsi quattro s tronic,2020,38500,66000,gasolina,automatica,none
a5,audi,audi a5 sportback 1.8 tfsi s-line,2012,181400,17500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijaxywcxenjnnwu1atitu1revlrmufqifq.fjyo-odhqa8lkkq6kyghs0-mhglm5lqrhfskhov6e7q/image;s=320x240
c4,citroen,citroen c4 spacetourer 1.5 bluehdi shine eat8,2019,170000,19950,diesel,automatica,none
c3,citroen,citroen c3 aircross 1.2 puretech feel,2021,59510,17480,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imo5b2znadqwexmzyy1tverwvexqvcj9.q27h-lumnv4mmkcaa4zptpoco1er0orvlhx-y9q-ycg/image;s=320x240
tt,audi,audi rs5 4.2 fsi quattro s tronic,2013,109338,54000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtibnluy2zra290bc1tverwvexqvcj9.be46xc_quwfh2hfurizn0vzhmya3tuydjgvmkrfcm_k/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi advance,2016,165657,23900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd2nxvwa3u5zjg0mdetu1revlrmufqifq.l7ydvaxienxxrcllqing-jqdjmra0cr6xtnlxpr-zcm/image;s=320x240
a7,audi,audi a7 sportback 3.0 tdi v6 quattro sport tiptronic,2013,320059,25000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im95ohrqnxf1yxq1ajetu1revlrmufqifq.waaztq0ytkwadggra2w2mjxlp59ftwfft3ex1kixpli/image;s=320x240
a6,audi,audi a6 allroad 2.7 tdi v6,2007,230000,11900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imxid3hicwfpntgwdzitu1revlrmufqifq.d9dizxmhhsurti-niiov240hmewojnv8auxexmyuz1i/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,40000,19500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnydgrobzlhbjnhmdmtu1revlrmufqifq.qkxhp0s1szzli8iwxc7j520wiwkjtsy6jbkucyg9q0c/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi multitronic s-line,2017,159662,33500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im0wnm8ym2g2nxblyi1tverwvexqvcj9.zmonpgf85der3j8ktlevk3bgiczobi6qr6ptwngciw0/image;s=320x240
a4,audi,audi a4 avant,2022,31169,42950,híbrido (diesel),automatica,none
c5,citroen,citroen c5 aircross 1.5 bluehdi feel pack,2021,28585,29990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imn2y3hunm5ydwv2dc1tverwvexqvcj9.fitnedja6scpdjnyv8h0i4zawazshnnabnrq4talwn0/image;s=320x240
c5,citroen,citroen c5 aircross 1.5 bluehdi shine eat8,2023,4500,37500,diesel,automatica,none
a6,audi,audi a6 avant 40 tdi sport s tronic,2019,111000,57990,diesel,automatica,none
c4,citroen,citroen c4 grand picasso 1.6 bluehdi seduction,2016,120000,16900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inp4ywttejnxn3y1bjetu1revlrmufqifq.lisqu9tjkxgngo-qds6zaaw_whl4u2ybroqrj6ypkuk/image;s=320x240
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2015,144000,13480,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imo0cnmwz3cwmxexmditu1revlrmufqifq.louvk6uuywcbr_3zozcvpupebtgdrqmx4_3ofcbozy4/image;s=320x240
a5,audi,audi a5 sportback,2017,51285,34890,diesel,automatica,none
a3,audi,audi a3 sportback 1.6 tdi design,2018,159140,19750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5wnnj1ndlpewrkmi1tverwvexqvcj9.oejrf4dput3giagop2m0wjoukzgd0nrehxcvgx5yqzo/image;s=320x240
a4,audi,audi a4 2.0 tdi advance,2016,244452,15900,diesel,manual,none
tt,audi,audi tt roadster 2.0 tfsi s-line,2010,189580,20900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injoew9jy3roancxlvnurfzutfbuin0.ezeyjuwrt_jxmifps6estfz585qbweaplqnv-bzk2d4/image;s=320x240
a8,audi,audi a8 3.0 tdi v6 quattro clean diesel exclusive,2015,250000,31500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imgzznf2d2vod2x3bzetu1revlrmufqifq.pktaw2ggqz1kioq6yjnwffs5mj9qrgxz-9hfknygttm/image;s=320x240
a6,audi,audi a6 3.0 tdi v6 quattro s tronic,2017,167000,31400,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd0ztbsamxtnnzqys1tverwvexqvcj9.czxxwsyfbvzm9de50z20w0qptbyax4zwa-alcmkkosc/image;s=320x240
a3,audi,audi a3 1.6 tdi s-line,2017,163000,20750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imj3bgr6bzrhnzzrdy1tverwvexqvcj9.lrgkygb0qbcbxskyz494npmzrvu-p79-vwjerrhzt1w/image;s=320x240
c4,citroen,citroen e-c4 shine pack,2022,12500,32900,electrico,automatica,none
a1,audi,audi a1 sportback 25 tfsi,2020,48000,19590,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5vcgu4eth0egppzs1tverwvexqvcj9.htt4ijxqa-p5i6jc2ohfcm1ey7l02lysvbrizuztj-c/image;s=320x240
c5,citroen,citroen c5 break,2013,164965,11990,diesel,automatica,none
a1,audi,audi a1 sportback 25 tfsi advanced,2020,59664,20990,gasolina,manual,none
q2,audi,audi q2 30 tfsi,2019,90000,20900,gasolina,manual,none
c4,citroen,citroen c4 1.5 bluehdi feel pack eat8,2021,91972,25850,diesel,automatica,none
c3,citroen,citroen c3,2021,37653,16500,gasolina,manual,none
c4,citroen,citroen c4,2018,123520,15700,diesel,manual,none
tt,audi,audi s3 sportback 2.0 tfsi quattro s tronic,2019,114000,40950,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imlhnnvzcgczmjfnei1tverwvexqvcj9.tgkn_mix_vo2kv8rcpx2gorpzj2npbep0xatejrtscm/image;s=320x240
a3,audi,audi a3 limousine 30 tdi design,2017,136000,20900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhkdgltytnooxrwdzetu1revlrmufqifq.6u1jnz2j-wqtgg0tjrl5-lgvi5b0huj_tvhmvgxma3c/image;s=320x240
